Latitude,Longitude,Occurrence_Location,Coastal_State_Affected,Weather,Wind_Force,Sea_State,Visibility,Natural_Light,Short_Description,Description,Main_Event_L1,Severity
50.15,-4.958333,Coastal waters <= 12 nm,UNITED KINGDOM,Overcast,3 - Gentle Breeze - knot (7-10) m/s (4-5),3 - Slight - (0.5 - 1.25 m),Good - 5.0 <= Vis < 25.0 nm,Night,An offshore support vessel was carrying out winch training with a helicopter when a crewmember fell overboard.,"A service vessel was carrying out operations with a helicopter winching crewmembers to and from the deck. During one winching operation, the helicopter winch encountered difficulties wherein the person being winched was dropped onto the aft railings causing them to fall onto the transom of the vessel. To prevent the helicopter becoming entangled with the vessel, the crew of the helicopter cut the winching wire which meant that the person being winched fell into the water. The helicopter moved away as they were unable to recover the person from the water, having cut their winch wire. The service vessel crew launched their rescue boat and recovered the person from the water after they had been in it for about 11 minutes. They were taken ashore where shore emergency services took them to hospital for treatment for shock. ",Accident to person(s),4
49.488333,-5.766667,Open sea -> Within EEZ,None/Register withdrawn,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Night,A fishing vessel crewmember was stung by a fish.,A fishing vessel crewmember was stung on the leg by the spine of a dogfish which resulted in swelling and infection. The vessel crew gave the crewmember medical treatment on board after seeking guidance from radio medical advice and monitored the situation. The crewmember was treated with antibiotics and painrelief and was still able to work. ,Accident to person(s),4
50.9985,-4.3968,Coastal waters <= 12 nm,UNITED KINGDOM,Rain,4 - Moderate Breeze - knot (11-16) m/s (6-8),3 - Slight - (0.5 - 1.25 m),Moderate - 2.0 <=Vis < 5.0 nm,Daylight,A search and rescue crewmember fell overboard during a MOB training drill.,"A search and rescue vessel crew was carrying out man overboard recovery training with a dummy in the water. As the vessel slowed and began to drift towards the dummy, one crewmember leant over to retrieve them, overbalancing and falling into the water. The other crew on board the search and rescue vessel were able to recover them. They were wearing life jackets which inflated as well as PPE and clothing appropriate for the weather. They were not injured. ",Accident to person(s),4
53.5041,-3.1873,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Night,A bulk carrier had an inadequate pilot ladder arrangement.,A bulk carrier had an inadequate pilot ladder arrangement due to the fact that it was secured with shackles and the rope tails were 'very loosely' tied around a pipe. ,Damage / Loss Of Equipment,5
55.9745,-4.8166,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,Beaufort scale: Unknown,Unknown,Unknown,Night,A general cargo vessel had an inadequate pilot ladder arrangement.,A general cargo vessel had an inadequate pilot ladder arrangement  Safety D and also since the ladder was secured with shackles. ,Damage / Loss Of Equipment,5
50.54885,-1.1477,Coastal waters <= 12 nm,UNITED KINGDOM,Clear,3 - Gentle Breeze - knot (7-10) m/s (4-5),3 - Slight - (0.5 - 1.25 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,"A pleasure craft caught fire and sank, the occupants were rescued.","A pleasure vessel with two crew members on board caught fire and sank. The two crew members on board abandoned to their tender and were rescued by the local lifeboat service and taken ashore for first aid check ups, but were not injured. The source of the fire was believed to be electrical due to sudden crackling that was heard behind the screens on the bridge before the fire broke out. The fire continued to burn and the boat eventually sank. ",Fire / Explosion,1
24.001667,-45.158333,Open sea -> Outside EEZ,None/Register withdrawn,Overcast,4 - Moderate Breeze - knot (11-16) m/s (6-8),3 - Slight - (0.5 - 1.25 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,A cruise ship dancer sprained their ankle during a rehearsal.,"A cruise ship stage crew were carrying out a rehearsal for a show when one crew member stepped near another crew member, causing them to roll and fracture their ankle. The incident was attributed to the fact that multiple activities were going on at the same time. I.E. there were props being moved around the stage at the same time that stage performers were practicing. ",Accident to person(s),3
-11.143333,-169.338333,Open sea -> Outside EEZ,None/Register withdrawn,Overcast,4 - Moderate Breeze - knot (11-16) m/s (6-8),3 - Slight - (0.5 - 1.25 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,A cruise ship passenger tripped and broke their ankle.,A cruise ship passenger was entering from the exterior smoking area back into the accommodation when they tripped on the threshold of the door and fell to the floor. Initially the passenger thought that the injury was not too bad but the following morning the pain was still present and the passenger went to the medical centre on board where they were diagnosed with a fractured ankle. ,Accident to person(s),3
57.946667,-5.521667,Coastal waters <= 12 nm,UNITED KINGDOM,Clear,3 - Gentle Breeze - knot (7-10) m/s (4-5),3 - Slight - (0.5 - 1.25 m),Very good - Vis >= 25.0 nm,Daylight,Passenger ship's crew member suffered a cut on their finger after it made contact with a sharp metal rim.,Passenger ship's crew member opened a cooking oil drum and the cap came off the spout. The crew member inserted their finger into the silicon cap to remove the whole cap rather than just the spout. The silicone cap came off from the drum and the crew members index finger made contact with the sharp metal rim of the oil drum causing a deep cut into the finger. Crew member was sent ashore and received six stitches to the finger. ,Accident to person(s),3
54.3749,-2.9327,Inland waters -> River,UNITED KINGDOM,Clear,1 - Light air - knot (1-3) m/s (1-2),1 - Calm rippled - (0 - 0.1 m),Very good - Vis >= 25.0 nm,Daylight,Inland waterway vessel's crew member injured their back while lifting fresh water from the tank.,"Inland waterway vessel was laid up for the winter maintenance period. The fresh water tank had been emptied and in the process of being moved on shore for repair when two crew members were in the process of lifting the fresh water tank from its fixing. The process required lifting straps to be placed around the tank.  Whilst physically lifting the tank to allow the straps to be put in place, one of the crew members injured their back. ",Accident to person(s),6
53.606333,-0.7145,Inland waters -> River,UNITED KINGDOM,Overcast,4 - Moderate Breeze - knot (11-16) m/s (6-8),2 - Smooth - (0.1 - 0.5 m),Very good - Vis >= 25.0 nm,Daylight,Cargo vessel was approaching berth when it made contact with the quay resulting in minor damage.,Cargo vessel was approaching the berth when it made contact with the quay. This resulted in a cracked quay and the vessel's bow quarter has scratches. ,Contact,3
33.083333,-119.566667,Open sea -> Outside EEZ,None/Register withdrawn,Overcast,7 - Near Gale - knot (28-33) m/s (14-17),4 - Moderate - (1.25 - 2.5 m),Good - 5.0 <= Vis < 25.0 nm,Night,Cruise ship's passenger came out of the shower and slipped resulting in a fractured leg.,Cruise ship's passenger was stepping out of the shower when they stepped with their wet foot on the metal threshold and slipped. They fell backwards which resulted in a fractured leg. ,Accident to person(s),3
1.186667,-165.031667,Open sea -> Outside EEZ,None/Register withdrawn,Overcast,7 - Near Gale - knot (28-33) m/s (14-17),4 - Moderate - (1.25 - 2.5 m),Good - 5.0 <= Vis < 25.0 nm,Night,A cruise ship crew member sustained a knee injury.,"A cruise ship crewmember was taking part in an event for passengers when they went into the bathroom area to collect some toilet paper. Whilst in the bathroom area, they struck their knee against the metal door frame of the bathroom door. This resulted in a sprain to their knee which meant that they had to be off work for more than 3 consecutive days due to the pain. The area was inspected and there were no defects found that could have contributed to the injury. ",Accident to person(s),3
50.374183,-3.4313,Coastal waters <= 12 nm,UNITED KINGDOM,Rain,6 - Strong Breeze - knot (22-27) m/s (11-14),5 - Rough - (2.5 - 4 m),Poor - 0.5 <=Vis < 2.0 nm,Night,A stern trawler suffered steering failure and was drifting towards land.,"A stern trawler experienced steering failure and was drifting towards the land. One nearby fishing vessel attempted to assist them but due to the high swell and rough seas they were unable to safely get close enough to establish a tow. The local lifeboat service launched a boat to assist that was able to set up a tow when the fishing vessel was about 200m from running aground and brought it back to the harbour for repairs. There were no injuries, damages or pollution. ",Loss Of Control,3
57.917633,-5.241083,Coastal waters <= 12 nm,UNITED KINGDOM,Unknown,2 - Light Breeze - knot (4-6) m/s (2-3),3 - Slight - (0.5 - 1.25 m),Unknown,Night,"See MAIB investigation report, when available","See MAIB investigation report, when available",Grounding / Stranding,6
53.562783,0.087217,Coastal waters <= 12 nm,UNITED KINGDOM,Clear,3 - Gentle Breeze - knot (7-10) m/s (4-5),3 - Slight - (0.5 - 1.25 m),Good - 5.0 <= Vis < 25.0 nm,Night,A general cargo vessel experienced propulsion failure due to fuel injection pump failure.,"A general cargo vessel was under pilotage departing from a port when it experienced problems with the engine where the engine did not respond properly to telegraph orders. The bridge team called the engine room team who found that the injection pumps for two of the cylinders on the main engine were stuck. The engineer put the engine in local control and stopped the engine. The pilot and the bridge team arranged to drop the anchor and a tug from the port assisted the vessel in anchoring. The incident was found to be due to a failure of the fuel injection pump. There were no injuries, damages or pollution. ",Loss Of Control,3
52.257533,4.082533,Coastal waters <= 12 nm,NETHERLANDS,Clear,2 - Light Breeze - knot (4-6) m/s (2-3),2 - Smooth - (0.1 - 0.5 m),Good - 5.0 <= Vis < 25.0 nm,Night,Marine Autonomous Surface Ship made contact with an OSS sub-station,Marine Autonomous Surface Ship (MASS) was in position to run a survey line along a face of an Offshore Substation (OSS) when it lost VSAT communications as a result of entering a blind spot for the VSAT beam that was active. The MASS then proceeded for approximately 50m before coming to a stop approximately 50m north west of OSS. The secondary communication system (4g) was activated but was poor quality. The tertiary communications system did not activate.  The MASS remained not under control for approximately 8 minutes during which access to the controls and camera feeds was disabled. The vessel drifted whilst NUC and made contact with the OSS. Approximately 4 minutes later the communication between the operator and the vessel was re-established using a different signal to the one that originally failed and and the MASS was moved away from the OSS. ,Contact,3
-41.633333,-50.125,Open sea -> Outside EEZ,None/Register withdrawn,Clear,6 - Strong Breeze - knot (22-27) m/s (11-14),4 - Moderate - (1.25 - 2.5 m),Good - 5.0 <= Vis < 25.0 nm,Daylight,Cargo vessel suffered a fire in the incinerator room resulting in minor damage.,"Ro-Ro cargo vessel's alarm went off on the bridge and noticed that there was a fire in the incinerator room. Upon opening the incinerator room, flames were seen around the bottom of the incinerator. A dry powder extinguisher has been used by the crew. This resulted in a slight fire damage to electrical cables around the bottom of the incinerator. ",Fire / Explosion,3
